pid,year,norm_source,n_obs,n_artifacts,mean_z,share_days_depressed,ph_valid,ph_peak,ph_peak_doy,ph_base,ph_amplitude,ph_sos_doy,ph_half_decline_doy,ph_integral,ph_covered_days,dev_peak_ratio,dev_peak_shift_days,dev_sos_shift_days,dev_integral_ratio,dev_decline_shift_days
AOI-0031,2021,история полигона,66,1,-1.0182766869817501,0.5164319248826291,True,0.2547367188094341,133,0.026121123449625347,0.22861559535980874,96,171.0,33.55209693286334,213,0.4810420386076997,-7,5,0.562997700641611,6.0
AOI-0031,2022,история полигона,68,0,0.5754920806409309,0.11737089201877934,True,0.8311324238324287,140,0.11304588826861857,0.7180865355638101,91,170.0,80.774087225154,213,1.6954949750783541,0,-1,1.4339085010432906,6.0
AOI-0031,2023,история полигона,74,0,0.4727601493151504,0.0,True,0.4480088927572284,133,0.15597757820260585,0.2920313145546225,91,166.0,62.03845815562882,213,0.8680242527647615,-7,-1,1.0760902504288026,1.0
AOI-0031,2024,история полигона,78,0,-1.0516494839513983,0.5070422535211268,True,0.22414728995880068,128,0.12559555268684633,0.09855173727195435,92,157.0,33.45293062800116,213,0.4210878479427871,-12,0,0.5617795021866634,-8.0
AOI-0031,2025,история полигона,76,1,0.62312442097713,0.0,True,0.7636714761627305,141,0.1516717688054608,0.6119997073572696,97,173.0,74.8612196502402,213,1.5435079078850016,1,6,1.3186451405298627,9.0
AOI-0032,2010,история полигона,31,0,-0.8125321458215498,0.20657276995305165,True,0.3226879564131981,138,0.09982575879341893,0.22286219761977916,92,157.0,35.21892273538491,212,0.6905360894695424,2,1,0.6326053047809194,-15.0
AOI-0032,2011,история полигона,30,1,0.8985422210991322,0.0,True,0.7640323420357592,148,0.1655722682886137,0.5984600737471455,92,169.0,73.68142625177163,203,1.7276716293209269,13,1,1.3927819991549457,-3.0
AOI-0032,2012,история полигона,17,0,0.02727873512451477,0.1596244131455399,True,0.5397283082719774,135,-0.04391886127606141,0.5836471695480387,104,207.0,49.24922906508148,187,1.1909799034783326,-3,12,0.905640685234926,35.0
AOI-0032,2013,история полигона,31,4,0.02876512329973061,0.046948356807511735,True,0.39098900044771384,145,-0.04749742531426952,0.4384864257619834,91,227.0,43.58055482796662,168,0.8434625831319892,9,0,0.7972737496222861,56.0
AOI-0032,2014,история полигона,37,0,-0.37707336964266097,0.046948356807511735,True,0.5698147062854892,134,0.1040067931995081,0.46580791308598113,91,159.0,50.90911207047815,213,1.2629832296216212,-4,0,0.9317978010453758,-14.0
AOI-0032,2015,история полигона,37,5,0.19317394083852388,0.0892018779342723,True,0.4951052575096911,176,0.09000607639544236,0.4050991811142487,91,198.0,51.41009396677499,211,1.0506407621607898,40,0,0.9421548637136374,29.0
AOI-0032,2016,история полигона,35,2,-0.14558924595844738,0.1596244131455399,True,0.25012184127857495,131,0.12502371006034538,0.12509813121822957,92,161.0,42.04175803298253,213,0.5288901538034676,-7,0,0.7637722882592181,-11.0
AOI-0032,2017,история полигона,47,2,0.4554598535452745,0.0,True,0.7514986939822945,128,0.12789832129853015,0.6236003726837643,91,172.0,69.80294574129911,197,1.7086330284895788,-10,0,1.314751168851777,1.0
AOI-0032,2018,история полигона,40,1,-0.4836573871131864,0.3192488262910798,True,0.17266470797539551,115,0.12846100880284245,0.04420369917255307,91,152.0,35.206820908991276,210,0.3614686985987293,-23,0,0.6333720027812383,-20.0
AOI-0032,2019,история полигона,78,6,0.25596152994653104,0.0,True,0.7488010120002365,133,0.11172956190361666,0.6370714500966199,91,159.0,67.8372432301198,213,1.7034006051846164,-5,0,1.2696807383779878,-15.0
AOI-0032,2020,история полигона,85,1,-0.4265185928637263,0.014084507042253521,True,0.45818441316349795,111,0.10644851159315401,0.35173590157034396,92,167.0,49.19917795585137,213,0.9927935572769918,-27,0,0.8995965935171478,-5.0
AOI-0032,2021,история полигона,63,3,-0.24765723773340667,0.3755868544600939,True,0.2218241656936343,131,0.11126128650968431,0.11056287918395,101,166.0,38.44651197628417,210,0.4666276779668147,-7,10,0.6945166954237415,-6.0
AOI-0032,2022,история полигона,61,2,0.5477895030892006,0.10328638497652583,True,0.8399711406806791,132,0.10278041688795166,0.7371907237927274,91,169.0,79.29507677547407,212,1.9369017660505368,-6,0,1.5055257308500014,-3.0
AOI-0032,2023,история полигона,74,4,1.104263439080437,0.0,True,0.5902253459540766,180,0.15164295414423856,0.43858239180983805,128,206.0,62.05752893604786,213,1.2543097963256142,44,37,1.152006776380156,37.0
AOI-0032,2024,история полигона,74,0,-0.7216770132863513,0.24882629107981222,True,0.21168035335486632,143,0.12109476431322966,0.09058558904163666,92,166.0,33.74404550424451,213,0.445741906692103,7,0,0.6051040205736544,-6.0
AOI-0032,2025,история полигона,72,3,0.35219549964300484,0.0,True,0.736949232175103,140,0.14237820846510701,0.5945710237099959,95,170.0,68.07196992511112,210,1.674510125697412,4,4,1.274347121854924,-2.0
AOI-0033,2010,история полигона,39,2,-0.3790370950735013,0.09859154929577464,True,0.3649439191350368,149,0.10786238432481543,0.2570815348102214,92,187.0,40.858944386877795,212,0.8324783052947673,17,1,0.7708091380587312,20.0
AOI-0033,2011,история полигона,37,0,-0.6305936019895675,0.12206572769953052,True,0.24136063643298103,132,0.11062253636562398,0.13073810006735703,92,159.0,33.75399041869646,203,0.549134598562747,-4,1,0.6331332698400439,-9.0
AOI-0033,2012,история полигона,21,1,0.19901815729940917,0.014084507042253521,True,0.7321645524258444,127,0.10818746863076383,0.6239770837950807,99,159.0,58.588413445156775,198,1.7977662127756664,-9,7,1.1379059789009176,-13.0
AOI-0033,2013,история полигона,40,0,-0.49078745956288417,0.2535211267605634,True,0.17856245651744942,113,0.12465846900852784,0.053903987508921586,92,161.0,34.340279370904994,213,0.402239819530572,-22,1,0.6426309917811351,-7.0
AOI-0033,2014,история полигона,40,2,-0.2061226354929812,0.04225352112676056,True,0.6436377144106965,136,0.10331466852719672,0.5403230458834998,94,164.0,55.04816334521052,212,1.5603049579567017,2,3,1.057312460834442,-5.0
AOI-0033,2015,история полигона,44,0,-0.8939875169241207,0.38028169014084506,True,0.20253879443983305,128,0.09976524706574315,0.1027735473740899,91,161.0,29.243523562234994,211,0.45786627758607557,-8,0,0.5439354055655681,-7.0
AOI-0033,2016,история полигона,46,2,0.2670865745713697,0.004694835680751174,True,0.6672660590097816,127,0.10829242091602502,0.5589736380937567,92,166.0,63.17229771467842,213,1.6105730360797772,-11,0,1.2275217206644153,-4.0
AOI-0033,2017,история полигона,60,2,0.14445976588662304,0.056338028169014086,True,0.27104596556612676,146,0.13915175174570363,0.13189421382042313,94,164.0,39.729695233567625,194,0.6161756085291209,12,3,0.7526747243551871,-4.0
AOI-0033,2018,история полигона,48,0,0.4656365699323721,0.0,True,0.7286773107527316,124,0.1166915405300255,0.6119857702227061,91,163.0,70.53484411502697,211,1.7884160866142857,-12,-1,1.3838880450783693,-6.0
AOI-0033,2019,история полигона,90,3,-0.5611392895935575,0.19248826291079812,True,0.22441597091672552,120,0.1105097319624844,0.11390623895424112,93,141.0,34.753704036419066,213,0.5064148470936943,-16,2,0.6508983341870669,-27.0
AOI-0033,2020,история полигона,101,3,0.09834748423734106,0.0,True,0.6854281440246284,134,0.10873750921161816,0.5766906348130102,92,167.0,66.55828129761335,213,1.6728281855417761,-2,0,1.2993883853568813,-4.0
AOI-0033,2021,история полигона,79,0,-0.02260440112097702,0.0892018779342723,True,0.3995271045252565,163,0.0804746642312789,0.3190524402939776,105,183.0,48.28679786171067,213,0.9145546003839272,29,14,0.9205124032457516,16.0
AOI-0033,2022,история полигона,76,1,0.3536577408330206,0.0,True,0.648639737071401,129,0.12416351610545297,0.524476220965948,91,164.0,65.42534162815451,209,1.5701883380292039,-7,-1,1.2759444734237628,-5.0
AOI-0033,2023,история полигона,88,0,-0.23367337748181638,0.13615023474178403,True,0.2298920927001533,128,0.15140516519359157,0.07848692750656172,91,155.0,39.636452949066,213,0.5218046555929825,-8,0,0.7468399547650783,-13.0
AOI-0033,2024,история полигона,84,2,0.25788585446160595,0.0,True,0.7703955624034449,129,0.11818120540833332,0.6522143569951115,92,162.0,69.43286997469093,213,1.903978812712458,-7,0,1.360376182863058,-9.0
AOI-0033,2025,история полигона,76,3,2.483722886735916,0.0,True,0.6468385553538581,171,0.19128462353215442,0.45555393182170373,143,190.0,72.55788155155477,213,1.4692189434178438,37,52,1.4276671790682827,25.0
AOI-0034,2025,среднее по культуре (истории полигона нет),69,0,-0.30145600709686887,0.30985915492957744,True,0.1749857795228499,126,0.12442672339462732,0.05055905612822259,91,165.0,41.42089551116041,213,0.38315751273078275,-12,0,0.7557842390472116,-3.0
AOI-0035,2010,история полигона,36,0,0.09404022285940655,0.009389671361502348,True,0.654183511753844,144,0.0992481061623904,0.5549354055914536,92,170.0,63.46090884208554,212,1.526599239405407,5,1,1.1734683551742175,1.0
AOI-0035,2011,история полигона,39,2,0.9924652440739277,0.0,True,0.57976947643736,175,0.13322675003869916,0.4465427263986608,92,198.0,66.57479931504993,212,1.2894371228975614,36,1,1.2357064525193955,31.0
AOI-0035,2012,история полигона,20,0,-0.9315842940165916,0.4507042253521127,True,0.2739708706542717,92,0.08599647769244924,0.1879743929618225,92,112.0,28.29600672268204,205,0.5951615220349984,-47,0,0.5026387775269351,-57.0
AOI-0035,2013,история полигона,41,2,2.049234556148955,0.0,True,0.667775413865782,129,0.17366147917928226,0.4941139346864997,97,156.0,82.98782748221996,207,1.5502912328480418,-12,6,1.5751233828591746,-14.0
AOI-0035,2014,история полигона,41,0,-0.7373235902990692,0.23943661971830985,True,0.27314552369457806,103,0.10148311275453033,0.17166241094004775,91,144.0,34.0050249316362,213,0.5961605072228872,-36,0,0.6065453693400585,-25.0
AOI-0035,2015,история полигона,43,0,-0.08554019969486651,0.0,True,0.7135017879707565,139,0.10768968695582351,0.605812101014933,93,165.0,59.74655054593926,211,1.6828407491321344,0,2,1.0998109174967277,-4.0
AOI-0035,2016,история полигона,46,0,-0.3140034499404814,0.0,True,0.2410441200695487,144,0.1242753034669639,0.1167688166025848,92,162.0,41.56900443576639,213,0.5286311109268919,5,0,0.7493192455714106,-7.0
AOI-0035,2017,история полигона,60,0,0.5962495251675989,0.0,True,0.7932277635290159,127,0.12908929540825953,0.6641384681207564,91,169.0,75.11323349647422,205,1.8876727778716025,-12,0,1.412341965601263,0.0
AOI-0035,2018,история полигона,50,0,-0.766835649104833,0.4131455399061033,True,0.16556848574117028,115,0.11370524673737101,0.05186323900379927,94,154.0,31.764076650314067,213,0.3590219145704506,-24,3,0.5651159877686798,-15.0
AOI-0035,2019,история полигона,90,4,0.8545916749261467,0.0,True,0.8346862301484247,136,0.12118914831051514,0.7134970818379096,91,160.0,80.6289710321944,213,2.0056552381752364,-3,0,1.5232993471719896,-11.0
AOI-0035,2020,история полигона,95,0,-0.8581932904273653,0.27699530516431925,True,0.21185867817951975,92,0.10409158242680083,0.10776709575271892,92,169.0,30.770242683661223,213,0.46142497059106674,-47,0,0.546794130898067,0.0
AOI-0035,2021,история полигона,68,1,0.008096221584819105,0.023474178403755867,True,0.6417524850016428,149,0.10672818329544187,0.535024301706201,107,176.0,57.098379762616915,205,1.489812825050662,11,16,1.0499138874219134,9.0
AOI-0035,2022,история полигона,78,2,0.0065406342636770125,0.0,True,0.7111464952728973,150,0.10977121240224738,0.6013752828706499,106,175.0,60.2922891215803,212,1.6569835664474752,14,15,1.110544107025264,8.0
AOI-0035,2023,история полигона,88,1,0.39537024316195263,0.0,True,0.6276892450582955,139,0.14169944011462443,0.48598980494367106,91,168.0,68.12014983008248,213,1.4607365694874492,0,0,1.266538541057759,-1.0
AOI-0035,2024,история полигона,84,0,0.14947046063549496,0.215962441314554,True,0.4836550979847146,205,0.13105230715577287,0.35260279082894175,92,229.0,47.61137182259839,213,1.0521792337995564,66,0,0.8631206692622555,60.0
AOI-0035,2025,история полигона,72,0,-0.3877948125159577,0.3145539906103286,True,0.18278825736813828,96,0.11481613303280025,0.06797212433533803,91,165.0,38.16569248944025,213,0.39629907935586817,-43,0,0.684716177156362,-4.0
AOI-0036,2025,среднее по культуре (истории полигона нет),77,1,0.3870299030850398,0.0,True,0.5947362982169481,127,0.15684703008332343,0.4378892681336246,91,166.0,67.33344441187151,213,1.3022639975482253,-11,0,1.2285962294934545,-2.0
AOI-0037,2010,история полигона,34,0,0.4315203534609271,0.13615023474178403,True,0.5457974605094407,154,0.2502101726700798,0.2955872878393609,92,201.0,73.15521677003974,203,1.0503010077877672,18,-2,1.0230949424577016,28.0
AOI-0037,2011,история полигона,37,0,0.05887201308740141,0.051643192488262914,True,0.5648126493707158,148,0.21064657270192025,0.3541660766687956,92,172.0,71.18243970382639,203,1.0948208147460126,10,-3,0.9938126666374026,-3.0
AOI-0037,2012,история полигона,20,1,-0.9603084024850197,0.3145539906103286,True,0.4517263303857367,122,0.16889896596241033,0.28282736442332634,102,162.0,56.73740872552172,198,0.8625185362450213,-17,10,0.7828287112221133,-18.0
AOI-0037,2013,история полигона,39,1,1.0713906493467382,0.1784037558685446,True,0.4628162280494917,131,0.19036219962202675,0.2724540284274649,97,166.0,79.27979671744804,204,0.8872729313577697,-8,3,1.1150288618635886,-9.0
AOI-0037,2014,история полигона,42,0,-0.38528585499356033,0.2112676056338028,True,0.543336864999821,131,0.1604490457053243,0.3828878192944967,91,174.0,66.71537511292544,213,1.051224182790096,-8,-3,0.9251345534987242,-2.0
AOI-0037,2015,история полигона,44,0,-0.7352249154519427,0.30985915492957744,True,0.48888060129492106,136,0.15240649952327381,0.33647410177164727,101,171.0,62.04200344080381,211,0.9412117560679759,-3,7,0.8569934207173022,-4.0
AOI-0037,2016,история полигона,42,1,0.4012806094678658,0.0,True,0.6043975532750985,135,0.20395296514784397,0.4004445881272545,92,173.0,76.29178981038368,213,1.1806016060108322,-4,0,1.0682344401237807,-8.0
AOI-0037,2017,история полигона,61,2,0.6558092600973051,0.0,True,0.54575548872204,143,0.2397137077272146,0.3060417809948255,96,188.0,76.21213313727532,197,1.0582739169884028,5,2,1.0705131916822848,13.0
AOI-0037,2018,история полигона,56,0,-0.03252920087617115,0.1267605633802817,True,0.5021367310118034,126,0.14536510695068203,0.3567716240611214,96,170.0,70.8581751680104,213,0.9664278496437912,-13,2,0.9867349469888627,-5.0
AOI-0037,2019,история полигона,89,4,0.36113662681660275,0.15492957746478872,True,0.5786062508023608,141,0.21944996542553472,0.3591562853768261,93,161.0,75.46769272746647,213,1.1267459391124008,3,-1,1.055956744460009,-16.0
AOI-0037,2020,история полигона,91,3,-1.150347116922378,0.6431924882629108,True,0.4779242384303547,155,0.15542430549952463,0.32249993293083007,92,181.0,58.0260651131602,213,0.9152767409677167,17,0,0.7986982420202142,1.0
AOI-0037,2021,история полигона,72,2,0.2099561985804335,0.20187793427230047,True,0.4948377854896809,145,0.018564914247737284,0.4762728712419436,97,293.0,74.19580605919327,213,0.952457987982333,7,3,1.0361829608315365,121.0
